"","date","pop","cruise","Qc_mean","data_day","estimate","std.error","p.value","Cfix_norm","Cfix_se","Cmax","Cmin","month","day","doy","year","salinity","temp","SiO4","NO3_NO2","PO4"
"1","2011-10-26","synecho","TN271",0.0883252016504409,6,0.000491728740003152,8.75879254964998e-05,3.69258635642907e-06,0.00556725295628801,0.000991652709077768,0.00655890566536578,0.00457560024721024,10,2011-10-26,299,"2011",32.4488941067299,14.5026671143448,NA,NA,NA
"2","2011-10-26","picoeuk","TN271",0.153165251077339,6,0.0214502018894603,0.000709390339170934,1.4265160467596e-24,0.140046138001819,0.0046315357705563,0.144677673772376,0.135414602231263,10,2011-10-26,299,"2011",32.4488941067299,14.5026671143448,NA,NA,NA
"3","2011-10-27","picoeuk","TN271",0.353514655275518,7,0.0163178931052694,0.000859329394323492,3.46533152616908e-66,0.0461590286619143,0.00243081688835151,0.0485898455502658,0.0437282117735628,10,2011-10-27,300,"2011",32.5810719871272,14.9591921771284,0.142939962073754,3.49371862587876,0.562130101721341
"4","2011-10-27","prochloro","TN271",0.0402967685873213,7,0.000770670179269533,2.35195764957506e-05,6.89938952001746e-148,0.0191248630172299,0.000583659120080179,0.0197085221373101,0.0185412038971497,10,2011-10-27,300,"2011",32.5810719871272,14.9591921771284,0.142939962073754,3.49371862587876,0.562130101721341
"5","2011-10-27","synecho","TN271",0.163627941919428,7,0.0154090834863198,0.00018574344160693,0,0.0941714679385712,0.00113515723187664,0.0953066251704478,0.0930363107066946,10,2011-10-27,300,"2011",32.5810719871272,14.9591921771284,0.142939962073754,3.49371862587876,0.562130101721341
"6","2011-10-28","prochloro","TN271",0.0331041421180718,7,0.00108009408931054,2.87275989567657e-05,4.12295903796803e-176,0.0326271584219942,0.000867794696334483,0.0334949531183287,0.0317593637256597,10,2011-10-28,301,"2011",32.6656112499513,16.9675873097614,NA,NA,NA
"7","2011-10-28","picoeuk","TN271",0.400191388262926,7,0.0232858867062278,0.000985609781368371,3.98289941237266e-93,0.0581868760527374,0.00246284605385067,0.0606497221065881,0.0557240299988868,10,2011-10-28,301,"2011",32.6656112499513,16.9675873097614,NA,NA,NA
"8","2011-10-29","picoeuk","TN271",0.498324742343492,7,0.0371565536053165,0.000422044510092096,0,0.0745629314542538,0.000846926660930642,0.0754098581151844,0.0737160047933231,10,2011-10-29,302,"2011",33.8403521426997,20.2975961502406,NA,NA,NA
"9","2011-10-29","synecho","TN271",0.12335502600924,7,0.00282907556799458,5.22150797237824e-05,2.99384342935913e-264,0.022934416695617,0.000423291060064884,0.0233577077556819,0.0225111256355522,10,2011-10-29,302,"2011",33.8403521426997,20.2975961502406,NA,NA,NA
"10","2011-10-29","prochloro","TN271",0.0337999370169715,7,0.00092613651369485,5.05559741538507e-06,0,0.027400539629107,0.000149574166746126,0.0275501137958532,0.0272509654623609,10,2011-10-29,302,"2011",33.8403521426997,20.2975961502406,NA,NA,NA
"11","2011-10-30","picoeuk","TN271",0.554899648043313,7,0.0377257007502173,0.00036813354809832,0,0.0679865285250146,0.00066342364677367,0.0686499521717883,0.067323104878241,10,2011-10-30,303,"2011",34.8839156555309,22.2543386889869,NA,NA,NA
"12","2011-10-30","prochloro","TN271",0.0335894821433495,7,0.0011927084169427,5.85941201014064e-06,0,0.0355083895563673,0.000174441867997086,0.0356828314243644,0.0353339476883703,10,2011-10-30,303,"2011",34.8839156555309,22.2543386889869,NA,NA,NA
"13","2011-10-30","synecho","TN271",0.1332862796011,7,0.00400771606860106,6.29450499313855e-05,3.58060403356489e-308,0.0300684817716827,0.000472254534523494,0.0305407363062061,0.0295962272371592,10,2011-10-30,303,"2011",34.8839156555309,22.2543386889869,NA,NA,NA
"14","2011-10-31","prochloro","TN271",0.0338721086541617,7,0.00169231076023753,1.28084092691103e-05,0,0.0499617776240692,0.000378140298257948,0.0503399179223271,0.0495836373258113,10,2011-10-31,304,"2011",35.3333418405458,23.8967444202384,0.114196250327411,0.000268575455514342,0.288114590829485
"15","2011-10-31","synecho","TN271",0.128191906739939,7,0.0050391538544246,5.79234958020511e-05,0,0.0393094539474121,0.00045184986537067,0.0397613038127828,0.0388576040820414,10,2011-10-31,304,"2011",35.3333418405458,23.8967444202384,0.114196250327411,0.000268575455514342,0.288114590829485
"16","2011-10-31","picoeuk","TN271",0.624583275454389,7,0.0478240864455434,0.000439694939226604,0,0.076569591798229,0.000703981288814886,0.0772735730870439,0.0758656105094142,10,2011-10-31,304,"2011",35.3333418405458,23.8967444202384,0.114196250327411,0.000268575455514342,0.288114590829485
"17","2011-11-01","picoeuk","TN271",0.680131036108228,6,0.0453427049087161,0.000346889755947074,0,0.0666676015377437,0.000510033710462633,0.0671776352482063,0.0661575678272811,11,2011-11-01,305,"2011",34.9580755419693,24.6971973522818,0.118490452328722,1.95715961747214e-06,0.322856555770054
"18","2011-11-01","prochloro","TN271",0.0362048060505434,6,0.00127081975101581,3.95766073980505e-05,1.76870255407908e-141,0.035100857859636,0.00109313131916243,0.0361939891787984,0.0340077265404736,11,2011-11-01,305,"2011",34.9580755419693,24.6971973522818,0.118490452328722,1.95715961747214e-06,0.322856555770054
"19","2011-11-01","synecho","TN271",0.142357937450685,6,0.00354921336047798,0.00011894938386214,2.66782138060537e-128,0.0249316155041055,0.000835565518806047,0.0257671810229116,0.0240960499852995,11,2011-11-01,305,"2011",34.9580755419693,24.6971973522818,0.118490452328722,1.95715961747214e-06,0.322856555770054
"20","2011-11-02","picoeuk","TN271",0.594124827832728,6,0.0256840608743341,0.000532876141540706,1.96765891986971e-228,0.0432300750130665,0.00089690939778523,0.0441269844108518,0.0423331656152813,11,2011-11-02,306,"2011",34.9868633140475,25.3368527043839,0.120240291363874,4.14730050944908e-06,0.329405304006937
"21","2011-11-02","prochloro","TN271",0.0375305708965121,6,0.00212891459328775,1.46965200711076e-05,0,0.0567248123978203,0.000391587970021352,0.0571164003678417,0.056333224427799,11,2011-11-02,306,"2011",34.9868633140475,25.3368527043839,0.120240291363874,4.14730050944908e-06,0.329405304006937
"22","2011-11-02","synecho","TN271",0.151184992935843,6,0.00724399039506543,8.99535674888337e-05,0,0.0479147450708915,0.000594990056499899,0.0485097351273914,0.0473197550143916,11,2011-11-02,306,"2011",34.9868633140475,25.3368527043839,0.120240291363874,4.14730050944908e-06,0.329405304006937
"23","2015-03-22","prochloro","KM1502",0.0343200261549095,8,0.000704792290935103,3.07324955089253e-05,1.02420603877446e-84,0.0205358902628424,0.000895468300933362,0.0214313585637758,0.0196404219619091,3,2015-03-22,81,"2015",32.6175748844764,13.0780418873573,NA,NA,NA
"24","2015-03-22","synecho","KM1502",0.118123606039586,8,0.00439296549943793,0.000158309571599828,9.85302320153363e-111,0.0371895647849232,0.00134020266488287,0.038529767449806,0.0358493621200403,3,2015-03-22,81,"2015",32.6175748844764,13.0780418873573,NA,NA,NA
"25","2015-03-23","prochloro","KM1502",0.0258586476722241,8,0.000145595111798691,6.99914701133514e-06,3.9176180479205e-69,0.00563042250485051,0.000270669491307282,0.00590109199615779,0.00535975301354323,3,2015-03-23,82,"2015",33.147761385429,14.9774592914011,NA,NA,NA
"26","2015-03-23","picoeuk","KM1502",0.0465023640537441,8,0.000965643036577705,8.5980770564028e-05,3.61392557543921e-26,0.0207654612023957,0.00184895482871919,0.0226144160311149,0.0189165063736765,3,2015-03-23,82,"2015",33.147761385429,14.9774592914011,NA,NA,NA
"27","2015-03-23","synecho","KM1502",0.123988450564382,8,0.00154163853930537,4.33006001059927e-05,2.82727620586715e-137,0.0124337269502764,0.000349230915531996,0.0127829578658084,0.0120844960347444,3,2015-03-23,82,"2015",33.147761385429,14.9774592914011,NA,NA,NA
"28","2015-03-24","picoeuk","KM1502",0.375094856604649,7,0.00994940990975384,0.000163682328801942,2.90704161164222e-252,0.0265250502228042,0.000436375828460009,0.0269614260512642,0.0260886743943442,3,2015-03-24,83,"2015",33.6954157732486,16.3350977552467,NA,NA,NA
